formula,sym_val,ehull_c2db,decomp_energy_m2,gap_c2db,gap_m2,magmom_u_c2db,total_magnetization_m2,energy_c2db,energy_per_atom_m2,natoms_m2,total_energy_m2
Fe4Nb4Te8,53,0.002726626150727718,0.025336287083333353,0.0,0.0,,7.2087762,-108.64791619680277,-6.53051048125,16,-104.4881677
FeBr2,164,0.0,0.0,0.0,0.0,,3.999431,-13.603734893817848,-4.34786554,3,-13.043596619999999
FeCl2,164,1.4802973661668753e-16,0.0,0.0,0.0,,3.9993176,-14.836405305108277,-4.761434306666667,3,-14.28430292
FeF2,164,0.03604441645734724,0.43139477999999976,0.0,0.0,,4.001313,-18.066449096331503,-5.162416123333333,3,-15.48724837
FeGa2S4,164,0.04503589145992289,0.09588047285714385,0.8624348700155927,0.0,,4.0059674,-35.153559059267245,-4.95824526,7,-34.70771682
FeH2O2,164,0.26445874099902617,0.2128216475000002,0.0,0.0,,4.0710037,-29.817050490859337,-5.4239866999999995,5,-27.1199335
FeHfCl6,149,0.1025089248917943,0.018204872500000135,1.0918547153536942,0.09450000000000003,3.999992350465447,3.998871,-37.856950096951834,-5.08214652625,8,-40.65717221
FeI2,164,0.0,0.0,0.0,0.0,,3.9992859,-12.358254191564173,-3.9323267466666665,3,-11.79698024
FeO2,164,0.0,0.25175374895833347,0.0,0.0,,3.9997453,-22.697855862901605,-6.05115276,3,-18.15345828
FeS2,164,0.2045129928029823,0.2064241349999998,0.0,0.0,,1.8484434,-18.175403267434366,-5.871536996666666,3,-17.61461099
FeSe2,164,0.10610831866449051,0.10834350833333417,0.0,0.0,,1.6775507,-16.769084289945784,-5.385698766666667,3,-16.1570963
FeTe2,164,0.14596985217277533,0.13997365833333397,0.0,0.0,,1.5551474,-15.593180644140785,-4.949327543333333,3,-14.84798263
Ga2Cl2Te2,31,0.0,0.0,2.1626809113806296,2.2963999999999993,,-0.0,-20.166823103218363,-3.3837199983333335,6,-20.30231999
Ga2F4H10N4,10,0.06770519215742717,0.10206365533333361,2.656143579400003,2.8144,,-0.0,-99.08691478417421,-4.982766384,20,-99.65532768
Ga2F6,47,0.014377489459039161,0.056334374999999604,5.007989275229093,5.271699999999999,,0.0,-36.87365680923274,-4.7157272975,8,-37.72581838
Ga2Ge2Te2,164,0.0,0.0037317649999999425,0.6744023696359973,0.7689,,-0.0,-22.758597120821157,-3.8402288683333334,6,-23.04137321
Ga2In2S6,31,0.0027387406219700596,0.011040691666666547,1.9812857092812997,2.0327,,0.0,-42.18250915759993,-4.245479509,10,-42.45479509
Ga2Mn2S5,164,0.030522571327652435,0.050672140555555245,0.0,0.0,,9.5480977,-50.957489708986124,-5.606461306666667,9,-50.45815176
Ga2MnS4,156,0.12181203635839515,0.13876620428571318,0.0,0.0,,4.3518286,-35.607299984471005,-5.060236454285715,7,-35.42165518
Ga2NiS4,164,0.031650172653564033,0.05499174708333232,0.16959658482543416,0.0,2.000599369768036,2.0088723,-33.21759068187806,-4.576261055714285,7,-32.03382739
Ga2S2,164,0.004411288224408949,0.007388472499999743,2.1798158071014546,2.3015,,0.0,-16.60137235191844,-4.2247236025,4,-16.89889441
Ga2S2,187,0.0,0.52004188,2.320546162907923,0.8716000000000002,,-0.0,-16.619017504816075,-3.712070195,4,-14.84828078
Ga2S3,164,0.11702470801514409,0.1496217290000006,,0.5559999999999996,,0.0,-20.772586544291162,-4.20322356,5,-21.016117799999996
Ga2Sb2,129,0.21264006703515426,0.22305411500000005,,0.0,,0.0,-14.475425410249143,-3.51869463,4,-14.07477852
Ga2Se2,12,0.04708834260883865,0.05378742999999986,1.6090940802801192,1.6545,,-0.0,-14.988738617341266,-3.798176375,4,-15.1927055
Ga2Se2,164,0.0036204321325423727,0.006777280000000108,1.6438489454686864,1.6296,,0.0,-15.162610259246451,-3.845186525,4,-15.3807461
Ga2Se2,187,0.0,0.002109291250000034,1.7646068281960714,1.8934,,0.0,-15.17709198777662,-3.849848915,4,-15.39939566
Ga2Se3,164,0.14595664941728898,0.15973935000000017,,0.0,,-3.6e-06,-18.49181769333092,-3.731685604,5,-18.65842802
Ga2Se5,12,0.0062684711126590464,0.0175351746875001,1.4490757877947664,1.6559,,-0.0,-26.14332922607366,-3.75905391,7,-26.31337737
Ga2Te2,12,0.05291843479959618,0.06329639000000009,0.9459804335042952,0.9947000000000001,,0.0,-13.499734252156596,-3.3912714575,4,-13.56508583
Ga2Te2,164,0.005824670797448583,0.011939710000000048,1.2693666930958636,1.3756,,0.0,-13.688109308165187,-3.4426281375,4,-13.77051255
Ga2Te2,187,0.0022034272881524264,0.3686514599999997,1.2966556208609772,0.23180000000000023,,-0.0,-13.702594282202371,-3.0859163875,4,-12.34366555
Ga2Te5,12,0.0,0.006725175714286102,0.8596502695152948,1.1579,,-0.0,-23.550529577910996,-3.3414574242857142,7,-23.39020197
Ga2Y2I2,164,0.0,0.0,0.0,0.0,,-3e-06,-24.568313621750075,-4.72796179,6,-28.36777074
Ga2Zn2S5,156,0.15232845474929432,0.1641912711111111,,0.0,,-1.3e-05,-34.05564120128867,-3.834588911111111,9,-34.5113002
Ga2Zn3S6,156,0.13894382625414295,0.14980396818181774,,0.0,,0.0025725,-40.8191995294025,-3.759911823636364,11,-41.35903006
Ga2ZnS4,156,0.1449213317503332,0.16046040571428755,,0.0,,-6.41e-05,-27.491163647614236,-3.9782781042857143,7,-27.84794673
GaAs,187,0.47954972388131667,0.4694746600000004,0.0,0.0,,-0.0026603,-7.304332010971964,-3.725426605,2,-7.45085321
GaN,187,0.4162454216340503,0.354160845,1.8765379810832648,2.1592,,0.0,-11.262019659891372,-5.803293195,2,-11.60658639
Ge2,164,0.4816672135157072,0.4843442850000006,0.02506291135927441,0.08620000000000028,,0.0,-8.068368150468233,-4.13840192,2,-8.27680384
Ge2H2,164,0.08242257688746202,0.02641457819000026,0.9200963558790143,1.0684,,0.0,-15.351012232435705,-3.904826855,4,-15.61930742
Ge2O2,129,0.1599308152856347,0.1812926237500001,2.1015239048627876,2.194,,-0.0,-23.585013367263958,-5.817173285,4,-23.26869314
Ge2S2,31,0.03086125998168132,0.029559713281249955,1.7137806305009027,1.7197,,0.0,-18.173522832235875,-4.59620054,4,-18.38480216
Ge2Se2,31,0.024886527032165873,0.01788248499999945,1.1211421895230416,1.2541,,-0.0,-16.81808285829648,-4.248881185,4,-16.99552474
Ge2Te2,31,0.05417996503246014,0.059211349999999996,0.815331286945854,0.9309000000000001,,0.0,-15.598282051955332,-3.914372555,4,-15.65749022
Ge2Te2,59,0.08988162597058658,0.10300220500000012,1.0645997003851568,1.1057,,-0.0,-15.455475408202826,-3.8705817,4,-15.4823268
Ge3O9Sb2,174,0.047764377365908724,0.03874342553571708,3.7656153297864856,3.9732000000000003,,-0.0,-89.57651048875951,-6.239929537857143,14,-87.35901353
Ge4P8,26,0.002175098731985603,0.01464021210317501,1.3326511360217288,1.3179999999999998,,0.0,-60.953703069028826,-5.1297294775,12,-61.55675373
Ge4Sb8,26,0.05126342753717831,0.07236489083333364,0.9419590161864018,1.0369000000000002,,0.0,-52.69743451074308,-4.220391360833333,12,-50.64469633
GeI2,164,0.0026261131971487086,0.0,1.9539583637002689,2.1318,,-0.0,-8.553219372857304,-2.894579983333333,3,-8.68373995
GeS,156,0.05312900693416722,0.053532156250000185,2.449635146788082,2.4592,,0.0,-9.042225922212966,-4.57713648,2,-9.15427296
GeS2,115,0.04867197092959626,0.05742108937499957,1.3444942134779445,1.4088999999999996,,0.0,-13.565019124555752,-4.5693438466666665,3,-13.70803154
GeS2,164,0.12265027167945242,0.14108752270833325,0.7290217340043323,0.7156999999999996,,-0.0,-13.343084222306183,-4.485677413333334,3,-13.45703224
GeSe,156,0.0398665982389943,0.040792703750000214,2.2175112051577077,2.2646,,-0.0,-8.379081286734584,-4.23606424,2,-8.47212848
GeSe2,115,0.051074282850726384,0.06771719812499999,0.5641520177770518,0.6056999999999997,,-0.0,-12.125038587556627,-4.06803459,3,-12.20410377
GeSe2,164,0.12880825448982888,0.14660687145833284,0.0,0.0,,-0.0,-11.89183667263932,-3.989144916666667,3,-11.96743475
GeTe,156,0.08727032568880677,0.07561663999999979,1.473578448873159,1.7502,,0.0,-7.732960304664973,-3.881919615,2,-7.76383923
GeTe2,164,0.1451883494141152,0.15158875666666694,0.0,0.0,,-7.6e-06,-10.676745796697228,-3.5449388899999996,3,-10.63481667
H2Si2,164,0.005492010396343616,0.027474587812499784,2.171198903815278,2.1852,,-0.0,-17.425229655015702,-4.3716880625,4,-17.48675225
H4O12Te4,4,0.004080205564611106,0.03217876954167043,2.5790017312260756,2.5196000000000005,,-0.0,-107.94903282466937,-5.2065481545,20,-104.13096309
Hf2Br2N2,164,0.00717423884511111,0.012341806666665178,1.9547918438538208,3.135,,0.0,-45.01446415455773,-8.338628231666666,6,-50.031769389999994
Hf2Br2N2,59,0.0,0.0,2.063982761810762,2.1644,,-0.0,-45.057509587628395,-8.351212116666668,6,-50.10727270000001
Hf2Br4,11,0.0,0.0,0.8402050974613258,0.8580999999999999,,0.0,-28.330148570619965,-5.5564525966666665,6,-33.33871558
Hf2Br6,162,0.0,0.0,0.0,0.0,,1.9873476,-34.56521908733014,-4.95148799875,8,-39.61190399
Hf2Cl2,164,0.0,0.0,0.0,0.0,,1.2e-06,-23.309010838509703,-7.1540567475,4,-28.61622699
Hf2Cl2N2,164,0.0,0.0,2.3303561722892914,3.463,,0.0,-46.45316192874194,-8.581660053333334,6,-51.48996032
Hf2Cl4,11,0.04407856260613071,0.045762339166666166,0.8523099370875136,0.8628000000000002,,0.0,-31.16861331068829,-6.031051546666667,6,-36.18630928
Hf2F2,164,0.1774263491206387,0.11364979895833294,0.0,0.0,,-4e-06,-27.092974886857366,-8.1676680425,4,-32.67067217
Hf2F4,11,0.3786571073381104,0.41689927527777915,,1.4085999999999999,,-0.0,-38.321216578317774,-7.306769381666666,6,-43.84061629
Hf2Ge2Te8,31,0.007646626505691145,0.0,0.5650035089082932,0.7240000000000002,,-0.0,-55.246746425531384,-4.979592455833333,12,-59.755109469999994
Hf2I2,164,0.1750500834710047,0.05870317083333365,0.0,0.0,,0.0003411,-19.634334783085354,-6.2679946775,4,-25.07197871
Hf2I2N2,164,0.05515210270572505,0.0,0.5446836985839757,2.0543,,-0.0,-43.09882888468607,-8.018133285,6,-48.10879971
Hf2I4,11,0.06319326622196986,0.06080432944444514,0.6273989706635977,0.6316999999999999,,0.0,-25.277709292273528,-5.056704336666667,6,-30.340226020000003
Hf2S10,59,0.12799163167606586,0.0,,0.1875,,-0.0,-63.92506087853729,-5.755085270833334,12,-69.06102325
Hf2S2,129,0.5428536787347942,0.5161734575000008,0.0,0.0,,2.2e-06,-26.343942121905506,-7.8322662425,4,-31.32906497
Hf2S6,59,0.0,0.0,1.1567800561995498,1.1468,,0.0,-49.14869132895981,-6.78183713125,8,-54.25469705
Hf2Se10,59,0.0,0.0,0.33689237317134557,0.20489999999999986,,-0.0,-58.11882531223189,-5.246084035833333,12,-62.95300843
Hf2Se2,129,0.5722798197865293,0.5108859964999999,0.0,0.0,,7.44e-05,-24.38755497063416,-7.3278020175,4,-29.31120807
Hf2Se2Si2,129,0.0,0.0,0.0,0.0,,1.5e-06,-38.74649758934381,-7.28387209,6,-43.70323254
Hf2Se6,59,0.0032046256680142715,0.0,0.2718837669691667,0.36029999999999984,,-0.0,-44.039114784631934,-6.119421575,8,-48.9553726
Hf2Si2Te2,129,0.0,0.0,0.0,0.0,,2.55e-05,-36.5156421842374,-6.886005431666667,6,-41.31603259
Hf2Te10,59,0.0,0.0,0.15860218610147037,0.0,,-0.0,-52.52169788884822,-4.722955235,12,-56.67546281999999
Hf2Te2,129,0.4151569219816331,0.4225656650000005,0.0,0.0,,2.3033729,-22.533200744209417,-6.8127833125,4,-27.25113325
Hf2Te6,59,0.024286930039637333,0.025549210000000322,0.0,0.0,,4.8e-06,-39.19101390994366,-5.4517091025,8,-43.61367282
Hf3S2,123,0.04736221381439378,0.0427934220000008,0.0,0.0,,-7e-06,-36.22325719928154,-8.723106953999999,5,-43.61553477
Hf3Se2,123,0.002083282983225132,0.0,0.0,0.0,,1.8e-06,-34.17235850703085,-8.301792896,5,-41.50896448
Hf3Te2,123,0.0,0.0,0.0,0.0,,-6e-07,-31.962928865312016,-7.82772591,5,-39.13862955
HfAs2,164,0.6054888621541809,0.6020296716666662,0.0,0.0,,1.07e-05,-17.27534201638583,-6.576568483333333,3,-19.72970545
HfBr2,164,0.1312508945813994,0.07412195055555593,0.0,0.0,,-1.5e-06,-13.771321601565784,-5.432448533333333,3,-16.2973456
HfCl2,164,0.13517536730024915,0.13170551249999995,0.0,0.0,,-1e-07,-15.31101624126179,-5.945108373333333,3,-17.83532512
HfF2,164,0.48413261480811204,0.527771366944445,,0.0,,-5e-07,-18.844181766748882,-7.1958972900000004,3,-21.58769187
HfI2,164,0.2420168963083341,0.2339652294444452,0.0,0.0,,-1.6e-06,-12.102383755877671,-4.883543436666667,3,-14.65063031
HfP2,164,0.8929916378765975,0.8251462008333332,,0.0,,-4e-07,-18.156619772464875,-7.02737998,3,-21.08213994
HfS2,164,0.0,0.0,1.2211274004437893,1.3020999999999998,,-0.0,-20.439340185202234,-7.6498932433333335,3,-22.94967973
HfSb2,164,0.25786354360362534,0.2535697516666673,0.0,0.0,,-4e-07,-16.81396034252072,-6.230624556666666,3,-18.69187367
HfSe2,164,0.0,0.0,0.42656152531348224,0.6556000000000002,,-0.0,-18.518857514424067,-6.991119706666667,3,-20.97335912
HfTe2,164,0.006790113170872451,0.0,0.0,0.0,,-2e-07,-16.388187200970897,-6.235000586666666,3,-18.70500176
Hg2GeO4,21,0.11046125001583919,0.10472940928571539,2.5957896119548045,2.4807,,0.0,-32.53599225794614,-4.3283521885714284,7,-30.29846532
Hg2K4Cl8,11,0.06191911879704724,0.07044452857142769,3.330235495013453,2.6433000000000004,,-0.0,-39.868081086629175,-2.717280328571429,14,-38.0419246
Hg2O4Si,21,0.10198825852244729,0.1415479407142861,,2.5986,,0.0,-36.639487310801634,-4.916514174285714,7,-34.41559922
Hg2V2O6,2,0.035309429492909314,0.04938263962499967,2.181622243075511,2.4189,0.0,-0.0002748,-66.47562095800059,-5.8209072079999995,10,-58.20907208
Hg4I8,115,0.0,0.006417396041666468,1.6639636631658328,1.9006000000000003,,0.0,-19.64781458061382,-1.42324226,12,-17.07890712
Hg4Mo2O8,13,0.04461370944354875,0.048906512499998556,2.2784253741368343,2.2549000000000006,,-0.0,-85.2909648850858,-4.918209038571428,14,-68.85492654
Hg4W2O8,13,0.011455894780728013,0.01986275160714257,2.5058174653082097,2.2392,,-0.0,-87.5176455117038,-5.153931950714286,14,-72.15504731
HgBr2,12,0.0,0.0,2.791439144194647,2.5942999999999996,,0.0,-5.647570485913407,-1.6507664466666665,3,-4.95229934
HgCl2,115,0.03310305768601977,0.055226433333333214,2.467847069491337,2.4503000000000004,,-0.0,-6.326189477082163,-1.87515256,3,-5.62545768
HgCl2,164,0.02636999688974691,0.045004849999999985,2.4473333594552154,2.5222,,0.0,-6.346388659470982,-1.8853741433333333,3,-5.65612243
HgF2,164,0.03226711931028051,0.059361626666667,1.7281218969599035,1.9769000000000005,,-0.0,-8.688561909433485,-2.7149276199999997,3,-8.14478286
HgI2,115,0.005735874795356939,0.013660666041666492,1.540469691446846,1.8584999999999998,,0.0,-4.894746020767384,-1.41599899,3,-4.24799697
HgI2,12,0.026526576450399613,0.040972869374999776,2.2238037960331125,1.9596,,0.0,-4.832373915802256,-1.3886867866666668,3,-4.16606036
HgO,187,0.21134060794920256,0.21810226375000008,0.30189917776437625,0.2519,,0.0,-6.298945813858568,-2.697011175,2,-5.39402235
HgS,156,0.14626132104328887,0.14977616000000005,0.06468067001757216,0.024799999999999933,,-0.0,-5.0644788567999575,-2.198446105,2,-4.39689221
HgTe,156,0.1650276716787089,0.17816166499999997,0.15316851885532534,0.005999999999999783,,-0.0,-4.165704693062543,-1.713489565,2,-3.42697913
I2Si,164,0.25259755970895886,0.26833323611111126,,1.6557,,0.0,-8.602871744195555,-2.88511606,3,-8.65534818
I2Si,187,0.3885775329656869,0.4039094227777782,,1.5122,,0.0,-8.194931824425371,-2.749539873333333,3,-8.24861962
I6Sb2,162,0.0,0.0,1.8256443291130335,2.1727,,0.0,-20.670874005176994,-2.5245879375,8,-20.1967035
In2Br2O2,59,0.00011210646099968358,0.0,2.29031164324678,2.3891,,0.0,-26.714849817221175,-4.371347508333334,6,-26.228085050000004
In2Br6,162,1.1102230246251565e-16,0.0,2.7448821876954974,2.9321000000000006,,-0.0,-21.99907193308264,-2.7500358075,8,-22.00028646
In2Cl2O2,59,0.0,0.0,2.606966761019961,2.6454999999999997,,-0.0,-27.8658676345493,-4.563621583333333,6,-27.3817295
In2F2,129,0.22236469677385173,0.03498282500000016,,2.1553,,-0.0,-14.861548408216061,-3.9456690775,4,-15.78267631
In2F6,162,0.03847370586331067,0.08251070000000027,4.962830177173105,4.889799999999999,,0.0,-35.75535234631435,-4.52602652875,8,-36.20821223
In2MnSe4,156,0.06627105852301352,0.03901161238095252,0.0,0.0,,4.7386064,-32.267999402272935,-4.525343967142857,7,-31.67740777
In2S2,164,0.0036381567408017013,0.0,1.6042708260070087,1.6879,,0.0,-15.890455298418768,-3.9500936875,4,-15.80037475
In2S2,187,0.0,0.0,1.6751470544013318,1.7508,,0.0,-15.905007925381975,-3.9541342225,4,-15.81653689
In2S3,164,0.030459734198767307,0.037009409750000444,1.132273505125657,1.2342000000000002,,-0.0,-20.502753557608102,-4.085718878,5,-20.42859439
In2Sb2,129,0.22884687595041786,0.23467705999999966,,0.0,,0.0001468,-13.987634456117082,-3.31874005,4,-13.2749602
In2Se2,12,0.03759865809388696,0.04524361499999996,1.62977257448195,2.1011,,-0.0,-14.491374959945837,-3.5883238,4,-14.3532952
In2Se2,164,0.003261281077025391,0.006035695000000008,1.3212330836322175,1.4115,,-0.0,-14.628724468013283,-3.62753172,4,-14.51012688
In2Se2,187,0.0,0.33162331750000007,1.4040674539321087,0.6435,,0.0,-14.641769592321385,-3.3019440975,4,-13.20777639
In2Se3,164,0.03780502792618501,0.048779290333332614,0.434937521082428,0.4925999999999999,,0.0,-18.453532886279124,-3.6674633040000004,5,-18.33731652
In2Si2Te6,162,0.004587457108571158,0.0,0.6822323400707515,0.8586999999999998,,-0.0,-37.70041003047267,-3.725476192,10,-37.25476192
In2Te2,12,0.039154961303837776,0.009243762236842201,1.072289760550928,1.2225,,-0.0,-13.179971070538814,-3.2285823125,4,-12.91432925
In2Te2,164,0.0033772296965386417,0.0,1.1450366549343185,1.2766000000000002,,-0.0,-13.32308199696801,-3.27028764,4,-13.08115056
In2Te2,187,0.0,0.0,1.2326469781332072,1.4538000000000002,,0.0,-13.336590915754165,-3.2731387625,4,-13.09255505
In2Te3,164,0.07706151034517199,0.0825063380000004,0.0,0.0,,1.21e-05,-16.346887252512406,-3.2081935459999995,5,-16.04096773
In2Te5,12,0.004094513844838181,0.014174338571428802,1.0802648388894958,1.2663,,0.0,-23.158241895564863,-3.2424147214285712,7,-22.69690305
In2Zn2S5,156,0.09798493664001207,0.10280344208333236,0.0,0.0,,-6.46e-05,-33.61515644717334,-3.7471238444444444,9,-33.7241146
In2Zn3S6,156,0.09434506057589412,0.09819158261363814,0.0,0.0,,2.1e-06,-40.38020953476437,-3.6897354763636367,11,-40.58709024
In2ZnS4,156,0.06999916719327752,0.0766575183928575,0.019232057387222223,0.0,,0.0,-27.08604238241475,-3.870698697142857,7,-27.09489088
In3Te4,164,0.04212220775472332,0.03685763233082717,0.0,0.0,,-1.1e-06,-23.133676398559597,-3.2466136185714283,7,-22.72629533
In4Br4,57,0.06380831593721537,0.034963257499999845,1.8236886016494571,2.535,,-0.0,-22.439920019790808,-2.8308023725,8,-22.64641898
In4Br4Te4,14,0.0,0.0,2.0243073268428367,2.1671,,-0.0,-37.3641120969403,-3.0747225191666665,12,-36.89667023
In4I4Te4,14,0.0,0.0,1.7319850334131117,1.9599000000000002,,0.0,-35.19150633283108,-2.8960478933333333,12,-34.75257472
In4O6,31,0.1696812609759263,0.19208525700000045,1.5199588540463354,1.5267000000000002,,-0.0,-56.27855268749563,-5.462077291,10,-54.62077291
InAs,187,0.46288754070816074,0.46950914,0.0,0.0,,-0.0018331,-7.00877723690923,-3.468003,2,-6.936006
InLiI4O12,2,0.0,0.01763520333333357,2.7879634005989082,3.1383,,-0.0,-81.91477796806817,-4.551578213333333,18,-81.92840784
InN,187,0.48229007117008393,0.429415745,0.6155402894073063,0.5855999999999999,,-0.0,-10.1509901353283,-5.012522035,2,-10.02504407
Ir2Br6,162,0.0,0.0,1.5667560024213807,1.8151000000000002,,-0.0,-30.768667684270493,-3.73105631125,8,-29.84845049
Ir2Cl6,162,0.0,0.0016206393750000103,1.8225461291892902,2.134,,-0.0,-33.65805732158753,-4.0803160075,8,-32.64252806
Ir2I6,162,0.0,0.0,1.3583279291195096,1.5617,,-0.0,-28.67518702686149,-3.4969017475,8,-27.97521398
Ir2Nb2Te8,11,0.00801674279723493,0.0,0.04669293165274446,0.028699999999999948,,-0.0,-69.92552562879041,-5.642772850833333,12,-67.71327421
Ir2S2,129,0.3739548915860951,0.37504353416666714,0.0,0.0,,-1.3e-06,-26.620022237215643,-6.4160823375,4,-25.66432935
Ir2Se2,129,0.31667576450881363,0.32607075562500043,0.0,0.0,,-4.1e-06,-25.36593084466704,-6.100006405,4,-24.40002562
Ir2Ta2Te8,11,0.006570992976156968,0.0,0.0468847597531028,0.0242,,-1.5e-06,-68.50093437941177,-5.9002654525,12,-70.80318543
Ir2Te2,129,0.22423772611676746,0.24537292500000074,0.0,0.0,,6.2e-06,-25.06490843561159,-5.9762676375,4,-23.90507055
IrBr2,164,0.5102823932544621,0.5111312411111109,0.0,0.0,,1.0000857,-11.817285151812952,-3.7949659400000004,3,-11.38489782
IrCl2,164,0.587647765139638,0.5926709544444435,0.0,0.0,,0.9995996,-12.548318915263103,-4.022332843333333,3,-12.06699853
IrF2,164,0.860597326803501,0.799799928333333,,0.0,,0.24874,-13.714333480456931,-4.536822483333333,3,-13.61046745
IrI2,164,0.3856035109998142,0.3806995855555555,0.0,0.0,,0.0076154,-11.493494912773894,-3.717208513333333,3,-11.15162554
IrO2,164,0.2419142520160283,0.2370897516666668,0.0,0.0,,0.0887066,-21.48704669567263,-6.7996637133333335,3,-20.39899114
IrS2,164,0.1772477953110231,0.17946992458333266,0.0,0.0,,1.21e-05,-18.269625067132033,-5.919488483333333,3,-17.75846545
IrSe2,164,0.15485318594661854,0.1587990441666669,0.0,0.0,,0.2269178,-16.892345034403917,-5.454694873333334,3,-16.36408462
IrTe2,164,0.13722143394143807,0.14102740000000047,0.0,0.0,,5.1e-06,-16.27446572779582,-5.199884386666667,3,-15.599653159999999
K2C2H2O6,4,0.0,0.05316012083333366,4.463159928806036,4.4708,,0.0,-76.7730145699305,-6.232892509166667,12,-74.79471011
K2C4,129,1.3316460241207946,1.3364119074999996,0.37360568331425537,0.3969000000000005,,2.0007258,-31.496292915574116,-5.205295451666667,6,-31.23177271
K2C4H6O6,2,0.10845661199907476,0.1352773882638889,4.672078406045388,4.6766,,0.0,-108.83800939989679,-5.935104305555556,18,-106.8318775
K2Cl2O6,11,0.06648555661043716,0.06448360962499855,5.441482161252496,5.5369,,0.0,-44.0227012385552,-4.252408342,10,-42.52408342
K2Mn2P2,129,0.02787789468240831,0.022158768333335743,0.0,0.0,,2.8568293,-34.949747924880654,-5.612817491666667,6,-33.67690495
K4As4O8,57,0.0,0.0,4.166703109934298,4.1418,,-0.0,-89.42237741126665,-5.45303714125,16,-87.24859426
Li2B2,51,1.014436918542539,0.6507002024999999,0.0,0.0,,0.0633735,-13.772594507042575,-3.8203075375,4,-15.28123015
Li2Cl2O4,113,0.15338332760737283,0.12329182250000059,3.3471805718311938,3.4167,,-0.0,-33.96387629947468,-4.1505150175,8,-33.20412014
Li2H2O2,129,0.0,0.0061513216666657655,3.935352440756461,3.9169,,-0.0,-30.179338873273444,-4.955081986666666,6,-29.73049192
Li2H4N2O6,7,0.06997616680588552,0.07108232457828567,2.637147771238901,2.7443,,-0.0,-78.86671055321455,-5.503318,14,-77.046452
Li2PdH2,123,0.063627682974154,0.05117306599999871,0.0,0.0,,-1.93e-05,-16.25658661877721,-3.514110574,5,-17.57055287
Li2PtH2,123,0.04584368393444649,0.027308860333333573,0.0,0.0,,5e-07,-19.185042286793358,-3.770057122,5,-18.85028561
Li2V4O10,59,0.037307667271683886,0.15835306374999902,0.30942803424950416,0.7069999999999999,1.9996212917527507,1.9991646,-125.78732355967475,-7.03988709125,16,-112.63819346
Li6H2O8Te2,11,1.9737298215558337e-16,0.0035524802777722186,4.036854149464261,3.9792,,0.0,-95.66205234194084,-5.191048322222223,18,-93.4388698
LiC12,191,0.0,0.0,0.0,0.0,,7e-06,-112.74546271797345,-8.666570565384616,13,-112.66541735
LiMnSe2,156,0.1764372400366614,0.1471958677941183,0.0,0.0,,4.000534,-20.829483143252382,-5.0478253775,4,-20.19130151
Mg2Br4,51,0.11411771289353645,0.12066921333333358,,3.4674,,-0.0,-18.082366803177077,-3.011344063333333,6,-18.06806438
Mg2Cl4,51,0.13933321759298986,0.14537310666666725,4.50389946664683,4.574800000000001,,0.0,-20.861917126162794,-3.4763048266666665,6,-20.85782896
Mg2F4,51,0.3313072522087494,0.37209663499999923,,5.9279,,-0.0,-29.370979307079235,-4.956948868333334,6,-29.74169321
Mg2I4,51,0.08920306849496562,0.09391999666666662,2.6385354198822393,2.6502,,0.0,-15.103083471917595,-2.5162868366666666,6,-15.09772102
Mg2Mn2Ge2,129,0.24892027266367953,0.24404274354166589,0.0,0.0,,4.4326138,-31.366831730483227,-5.077777891666667,6,-30.46666735
Mg2P2S6,162,0.0,0.0,2.7957583759134126,3.0539999999999994,,0.0,-46.16420958894917,-4.638631073,10,-46.38631073
Mg2P2Se6,162,3.6853186409047114e-05,0.0,2.048689255752951,2.4219,,0.0007812,-41.01655800048388,-4.101112716,10,-41.01112716
Mg3H4O9Si2,157,0.0011110581905822887,0.02623922833333392,3.35016987944099,3.7282999999999995,,0.0,-115.35493766154843,-6.317491897777778,18,-113.71485416
MgBr2,115,0.06495174668312605,0.07260191666666671,4.264617899800461,4.3051,,0.0,-9.18868130021977,-3.05941136,3,-9.17823408
MgBr2,164,0.0,0.0,4.588106457672427,4.851,,-0.0,-9.383536540269148,-3.1284670899999996,3,-9.38540127
MgCl2,115,0.07895950953478614,0.08570197666666735,5.292984488993644,5.3366,,0.0,-10.612079687256008,-3.5359759566666664,3,-10.60792787
MgCl2,164,2.9605947323337506e-16,0.002327253333333612,5.94118234136039,6.0688,,0.0,-10.848958215860366,-3.617753296666667,3,-10.85325989
MgF2,115,0.19635377009474433,0.23684919666666637,,6.7101,,-0.0,-15.090350099881633,-5.092196306666667,3,-15.27658892
MgF2,164,0.07071396287776939,0.1097854766666666,7.534444494178011,7.5159,,-0.0,-15.467269521532558,-5.219260026666666,3,-15.657780079999998
MgH2O2,164,0.009127442701000988,0.008789378000000347,3.351730821000856,3.5454,,0.0,-27.353852193706082,-5.370726846,5,-26.85363423
MgI2,115,0.03953939326748657,0.04563551666666665,3.4561932032195894,3.5367999999999995,,-0.0,-7.7005327616412345,-2.5645713166666666,3,-7.693713949999999
MgI2,164,0.0012461386178583094,0.0,3.2728220824909773,3.6569,,-0.0,-7.815412525590119,-2.6066888466666667,3,-7.82006654
MgN8,83,1.3419932336511797,1.0700369418107405,0.6637070699107008,0.6129999999999995,,6.0084904,-57.63211908414211,-6.344189698888889,9,-57.09770729
